scenario_id,method,violation_type,source,difficulty,exec,trig,rem,c_road,c_env,c_role,c_lane,c_action,c_auto,c_noctrl,c_context,ms
NHTSA_FTY_0484,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_FTY_0485,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0486,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0487,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0488,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0489,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0490,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_FTY_0491,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0492,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0493,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_FTY_0494,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0495,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0496,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0497,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_FTY_0498,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_FTY_0499,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0500,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0501,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0502,RKGRScen,Failure to yield,NHTSA-derived,coarse,0,0,0,,,,,,,,,
NHTSA_FTY_0503,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0504,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0505,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0506,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0507,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0508,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0509,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0510,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_FTY_0511,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0512,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0513,RKGRScen,Failure to yield,NHTSA-derived,coarse,0,0,1,,,,,,,,,
NHTSA_FTY_0514,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0515,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0516,RKGRScen,Failure to yield,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_FTY_0517,RKGRScen,Failure to yield,NHTSA-derived,coarse,0,0,1,,,,,,,,,
SYNTH_FTY_0001,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0002,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0003,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0004,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0005,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0006,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0007,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0008,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0009,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0010,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0011,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0012,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0013,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0014,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0015,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0016,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0017,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0018,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0019,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0020,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0021,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0022,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0023,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0024,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0025,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0026,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0027,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0028,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0029,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0030,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0031,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0032,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0033,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0034,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0035,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0036,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0037,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0038,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0039,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0040,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0041,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0042,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0043,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0044,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0045,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0046,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0047,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0048,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0049,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0050,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0051,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0052,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0053,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0054,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0055,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0056,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0057,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0058,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0059,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0060,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0061,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0062,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0063,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0064,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0065,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0066,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0067,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0068,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0069,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0070,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0071,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0072,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0073,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0074,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0075,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0076,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0077,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0078,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0079,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0080,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0081,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0082,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0083,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0084,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0085,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0086,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0087,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0088,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0089,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0090,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0091,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0092,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0093,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0094,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0095,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0096,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0097,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0098,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0099,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0100,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0101,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0102,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0103,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0104,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0105,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0106,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0107,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0108,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0109,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0110,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0111,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0112,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0113,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0114,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0115,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0116,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0117,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,0,1,1,0,1,1,1,1,0,0.8
SYNTH_FTY_0118,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0119,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0120,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0121,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0122,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0123,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0124,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0125,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0126,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0127,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0128,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0129,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0130,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0131,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0132,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0133,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0134,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0135,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0136,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0137,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0138,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0139,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_FTY_0140,RKGRScen,Failure to yield,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0001,RKGRScen,Speeding,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0002,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0003,RKGRScen,Speeding,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_SPD_0004,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0005,RKGRScen,Speeding,NHTSA-derived,coarse,0,0,1,,,,,,,,,
NHTSA_SPD_0006,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0007,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0008,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0009,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0010,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0011,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_SPD_0012,RKGRScen,Speeding,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_SPD_0013,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0014,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0015,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0016,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0017,RKGRScen,Speeding,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0018,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0019,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0020,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0021,RKGRScen,Speeding,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_SPD_0022,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0023,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0024,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0025,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0026,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0027,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
NHTSA_SPD_0028,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0029,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0030,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0031,RKGRScen,Speeding,NHTSA-derived,coarse,0,0,1,,,,,,,,,
NHTSA_SPD_0032,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0033,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0034,RKGRScen,Speeding,NHTSA-derived,coarse,1,0,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0035,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0036,RKGRScen,Speeding,NHTSA-derived,coarse,1,0,1,1,1,0,1,1,1,1,0,0.8
NHTSA_SPD_0037,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0038,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0039,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0040,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0041,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_SPD_0042,RKGRScen,Speeding,NHTSA-derived,coarse,1,1,0,1,1,0,1,1,1,1,0,0.8
