batch,scenario_id,violation_type,source,difficulty,pre_execution_abort,attempted,post_attempt_execution_failure,exec,trig,rem,c_road,c_env,c_role,c_lane,c_action,c_auto,c_noctrl,c_context,ms
3,NHTSA_FSD_0178,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FSD_0084,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_FSD_0172,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0119,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FSD_0006,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FSD_0019,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0258,Failure to maintain safe following distance,NHTSA-derived,coarse,1,0,0,0,0,0,,,,,,,,,
3,SYNTH_FSD_0033,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FSD_0031,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0001,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0282,Failure to maintain safe following distance,NHTSA-derived,coarse,1,0,0,0,0,1,,,,,,,,,
3,SYNTH_FSD_0043,Failure to maintain safe following distance,synthetic-topology-extension,fine,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_FSD_0237,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0057,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0194,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0284,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0054,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0175,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0.9
3,SYNTH_FSD_0063,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0210,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0253,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0202,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0212,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FSD_0059,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0124,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0146,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0165,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0.8200000000000001
3,NHTSA_FSD_0142,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_FSD_0045,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0061,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.12
3,SYNTH_FSD_0018,Failure to maintain safe following distance,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_FSD_0188,Failure to maintain safe following distance,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0029,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0060,Wrong-way driving,NHTSA-derived,coarse,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_WWD_0084,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0025,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0064,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0004,Wrong-way driving,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,SYNTH_WWD_0035,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0002,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0060,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0081,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0014,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0029,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0013,Wrong-way driving,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,SYNTH_WWD_0010,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.22
3,SYNTH_WWD_0001,Wrong-way driving,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_WWD_0071,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0012,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0024,Wrong-way driving,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_WWD_0027,Wrong-way driving,NHTSA-derived,coarse,1,0,0,0,0,0,,,,,,,,,
3,NHTSA_WWD_0050,Wrong-way driving,NHTSA-derived,coarse,1,0,0,0,0,1,,,,,,,,,
3,SYNTH_WWD_0039,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0052,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0075,Wrong-way driving,NHTSA-derived,coarse,0,1,1,0,0,0,,,,,,,,,
3,SYNTH_WWD_0027,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0053,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_WWD_0078,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_WWD_0033,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_WWD_0013,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0038,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,SYNTH_WWD_0058,Wrong-way driving,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_WWD_0041,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0056,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0040,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0042,Wrong-way driving,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,SYNTH_WWD_0051,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0019,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0026,Wrong-way driving,synthetic-topology-extension,fine,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_WWD_0022,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0017,Wrong-way driving,synthetic-topology-extension,fine,1,0,0,0,0,0,,,,,,,,,
3,SYNTH_WWD_0023,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0012,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0057,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0008,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0066,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0044,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0040,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0055,Wrong-way driving,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_WWD_0074,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.26
3,SYNTH_WWD_0022,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0.7000000000000001
3,SYNTH_WWD_0005,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0067,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0047,Wrong-way driving,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,SYNTH_WWD_0041,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_WWD_0072,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0037,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0049,Wrong-way driving,synthetic-topology-extension,fine,1,0,0,0,0,0,,,,,,,,,
3,SYNTH_WWD_0037,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_WWD_0015,Wrong-way driving,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0061,Wrong-way driving,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_WWD_0038,Wrong-way driving,NHTSA-derived,coarse,0,1,1,0,0,0,,,,,,,,,
3,NHTSA_ILC_0019,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0003,Illegal lane change,NHTSA-derived,fine,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_ILC_0008,Illegal lane change,NHTSA-derived,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_ILC_0012,Illegal lane change,NHTSA-derived,fine,0,1,1,0,0,0,,,,,,,,,
3,SYNTH_ILC_0001,Illegal lane change,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0023,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0051,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_ILC_0019,Illegal lane change,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0024,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0055,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0041,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_ILC_0015,Illegal lane change,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0042,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0048,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0013,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0039,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0018,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_ILC_0009,Illegal lane change,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_ILC_0049,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0006,Illegal lane change,NHTSA-derived,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_ILC_0005,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0029,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0054,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0.66
3,NHTSA_ILC_0050,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_ILC_0012,Illegal lane change,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_ILC_0014,Illegal lane change,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0045,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0030,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_ILC_0020,Illegal lane change,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0031,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0036,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0047,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0.8200000000000001
3,SYNTH_ILC_0017,Illegal lane change,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_ILC_0007,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_ILC_0013,Illegal lane change,synthetic-topology-extension,fine,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.12
3,SYNTH_ILC_0016,Illegal lane change,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_ILC_0004,Illegal lane change,synthetic-topology-extension,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_ILC_0009,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0001,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0016,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0032,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0044,Illegal lane change,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_ILC_0010,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0037,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0017,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0020,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0002,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0053,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0040,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0014,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_ILC_0008,Illegal lane change,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_ILC_0003,Illegal lane change,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0025,Illegal lane change,NHTSA-derived,fine,0,1,1,0,0,1,,,,,,,,,
3,SYNTH_ILC_0002,Illegal lane change,synthetic-topology-extension,fine,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_ILC_0038,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0043,Illegal lane change,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0015,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_ILC_0011,Illegal lane change,NHTSA-derived,fine,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_ILC_0033,Illegal lane change,NHTSA-derived,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_ILC_0022,Illegal lane change,NHTSA-derived,fine,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0.7200000000000001
3,SYNTH_IOT_0004,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0018,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,SYNTH_IOT_0010,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0047,Illegal overtaking,NHTSA-derived,coarse,0,1,1,0,0,1,,,,,,,,,
3,SYNTH_IOT_0009,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0008,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0013,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0008,Illegal overtaking,synthetic-topology-extension,fine,1,0,0,0,0,1,,,,,,,,,
3,NHTSA_IOT_0039,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0046,Illegal overtaking,NHTSA-derived,coarse,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_IOT_0017,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0001,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0012,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0035,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0006,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0013,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0021,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0006,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0052,Illegal overtaking,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0026,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0037,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0.42
3,NHTSA_IOT_0025,Illegal overtaking,NHTSA-derived,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_IOT_0043,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0050,Illegal overtaking,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0029,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0.44
3,NHTSA_IOT_0041,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0042,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0011,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0044,Illegal overtaking,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
3,NHTSA_IOT_0033,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0024,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0002,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0007,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0005,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0014,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0014,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0049,Illegal overtaking,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0030,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0011,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0028,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0002,Illegal overtaking,NHTSA-derived,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_IOT_0045,Illegal overtaking,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0020,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0040,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0048,Illegal overtaking,NHTSA-derived,coarse,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0012,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0001,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,SYNTH_IOT_0003,Illegal overtaking,synthetic-topology-extension,fine,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_IOT_0034,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0027,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.26
3,NHTSA_IOT_0003,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0016,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0010,Illegal overtaking,NHTSA-derived,fine,0,1,1,0,0,1,,,,,,,,,
3,NHTSA_IOT_0015,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.22
3,NHTSA_IOT_0005,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0036,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0004,Illegal overtaking,NHTSA-derived,fine,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3,NHTSA_IOT_0051,Illegal overtaking,NHTSA-derived,coarse,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
